-0.717 0.637 0
-1.097 -0.658 0
-1.372 0.058 0
-1.512 0.085 0
-0.961 0.056 0
-0.852 0.395 0
-1.106 0.15 0
-1.167 0.538 0
-0.637 0.009 0
-0.617 0.222 0
-0.959 -0.334 0
-0.494 0.228 0
-1.084 -0.716 0
-1.009 -0.332 0
-1.242 -0.486 0
-0.944 -0.18 0
-1.512 -0.462 0
-0.894 -0.365 0
-1.114 -0.065 0
-1.558 -0.813 0
-1.177 -0.454 0
-0.677 -0.321 0
-1.293 -0.213 0
-1.115 -0.297 0
-0.587 -0.149 0
-1.216 -0.058 0
-0.666 -0.407 0
-1.139 0.123 0
-1.446 -0.325 0
-1.053 0.008 0
-0.979 -0.121 0
-1.109 -0.316 0
-1.253 -0.686 0
-0.919 -0.628 0
-0.904 -0.234 0
-0.925 0.78 0
-1.233 -0.076 0
-1.188 -0.38 0
-0.09 -0.071 0
-0.854 -0.124 0
-0.762 0.203 0
-1.094 0.157 0
-1.053 0.278 0
-0.286 -0.362 0
-1.14 -0.135 0
-1.178 -0.022 0
-1.363 -0.338 0
-1.419 -0.299 0
-1.135 0.083 0
-0.737 -0.308 0
-1.109 0.149 0
-1.325 -0.292 0
-0.861 -0.461 0
-0.904 -0.089 0
-0.853 0.137 0
-0.782 0.201 0
-1.257 -0.118 0
-0.899 0.009 0
-1.2 -0.015 0
-1.165 -0.064 0
-0.866 0.26 0
-1.295 0.073 0
-0.899 0.44 0
-0.791 -0.007 0
-0.616 0.339 0
-1.241 0.362 0
-0.801 -0.276 0
-0.492 0.326 0
-1.375 -0.23 0
-0.956 0.389 0
-1.02 -0.088 0
-0.576 -0.106 0
-0.777 0.009 0
-0.732 -0.706 0
-0.41 0.001 0
-0.833 -0.36 0
-1.247 0.199 0
-1.277 0.048 0
-0.857 0.168 0
-1.547 0.33 0
-1.075 -0.147 0
-0.284 0.411 0
-0.795 0.323 0
-0.5 0.131 0
-1.038 -0.326 0
-1.191 -0.065 0
-0.743 0.049 0
-1.122 -0.2 0
-0.973 0.393 0
-0.622 -0.084 0
-0.992 -0.262 0
-0.829 0.586 0
-1.28 -0.064 0
-0.417 -0.467 0
-1.031 -0.159 0
-1.189 0.023 0
-0.638 0.14 0
-1.136 -0.052 0
-0.918 -0.233 0
-0.713 -0.238 0
1.06 1.21 1
0.847 1.585 1
1.124 0.155 1
0.889 1.137 1
1.09 1.315 1
1.147 1.087 1
0.976 0.651 1
0.9 0.703 1
1.381 1.746 1
0.659 0.679 1
1.954 1.425 1
0.558 0.665 1
1.537 1.111 1
1.25 0.913 1
1.061 1.284 1
0.94 0.799 1
1.044 0.81 1
0.453 0.866 1
1.126 1.246 1
0.998 1.5 1
1.319 1.408 1
1.058 0.443 1
1.332 0.562 1
0.721 1.423 1
1.33 0.621 1
1.227 0.835 1
0.638 1.285 1
1.07 0.599 1
1.526 1.387 1
1.094 0.662 1
1.35 0.852 1
0.748 1.244 1
1.738 1.183 1
0.995 0.601 1
0.386 1.214 1
0.861 1.099 1
1.057 1.602 1
0.461 1.076 1
0.296 1.135 1
1.073 1.511 1
1.413 0.641 1
1.121 1.186 1
1.065 0.759 1
0.666 0.942 1
0.767 0.688 1
0.596 1.228 1
1.026 0.789 1
1.468 0.578 1
0.635 1.254 1
1.075 1.122 1
0.881 0.292 1
1.61 1.446 1
1.178 0.962 1
0.495 1.059 1
0.974 1.147 1
1.463 1.346 1
1.049 1.349 1
1.174 0.956 1
0.875 1.621 1
1.104 1.365 1
0.807 0.555 1
0.695 0.613 1
0.595 0.384 1
1.476 1.04 1
1.271 0.873 1
0.401 1.132 1
1.161 0.682 1
1.143 0.663 1
0.917 0.325 1
1.259 0.425 1
0.781 0.935 1
0.842 0.822 1
0.862 1.043 1
1.071 1.361 1
0.658 1.028 1
1.385 0.582 1
1.248 1.169 1
0.869 0.895 1
0.398 0.993 1
1.633 0.453 1
1.466 0.924 1
1.578 1.139 1
0.809 0.511 1
0.993 1.088 1
0.731 0.837 1
0.829 0.799 1
0.419 1.302 1
0.915 0.574 1
0.909 0.869 1
1.143 1.326 1
1.152 1.453 1
1.574 0.922 1
1.122 1.104 1
1.069 0.727 1
1.424 0.58 1
0.941 1.082 1
0.853 0.307 1
0.955 0.598 1
1.046 0.379 1
0.788 0.865 1
0.907 0.985 1
0.99 1.304 1
0.866 0.845 1
0.905 0.797 1
1.2 1.314 1
0.908 0.807 1
1.235 1.245 1
1.002 0.265 1
0.639 1.257 1
1.017 1.086 1
0.961 0.727 1
1.137 1.178 1
0.937 1.172 1
1.784 0.709 1
1.363 1.115 1
0.776 1.017 1
1.449 1.403 1
1.023 0.839 1
1.184 0.912 1
0.363 1.205 1
0.997 1.019 1
0.358 0.608 1
0.579 1.061 1
1.346 0.933 1
0.902 0.907 1
0.393 1.01 1
1.24 1.087 1
1.412 1.774 1
1.005 1.159 1
1.332 0.777 1
0.991 1.075 1
0.541 1.14 1
1.324 1.61 1
0.869 1.122 1
0.621 1.407 1
0.636 1.022 1
0.639 1.47 1
1.344 0.829 1
0.921 0.635 1
0.567 0.906 1
1.175 1.095 1
0.864 0.852 1
0.628 1.081 1
1.241 1.14 1
0.843 0.901 1
1.062 1.257 1
0.988 1.096 1
0.861 1.758 1
0.915 0.916 1
0.605 1.015 1
0.683 1.225 1
0.649 0.847 1
0.73 1.185 1
0.939 0.796 1
0.709 0.971 1
1.4 1.416 1
1.33 1.331 1
1.232 1.075 1
1.412 0.85 1
0.623 1.076 1
1.101 1.253 1
0.437 0.956 1
1.248 1.107 1
1.379 0.901 1
1.052 1.417 1
0.285 1.173 1
1.104 0.93 1
1.321 1.069 1
0.984 0.791 1
0.967 0.787 1
1.238 0.946 1
1.1 1.492 1
0.979 0.697 1
0.39 0.953 1
0.842 1.469 1
1.002 1.221 1
1.273 1.311 1
0.915 0.883 1
1.574 0.721 1
0.645 1.06 1
0.885 1.015 1
1.31 1.328 1
0.829 1.309 1
1.082 1.074 1
0.831 0.55 1
1.016 1.243 1
1.136 1.198 1
0.615 1.144 1
0.787 0.852 1
1.23 1.153 1
0.968 1.36 1
0.656 0.72 1
0.792 0.501 1
0.921 1.195 1
0.563 0.655 1
0.428 0.593 1
1.019 1.021 1
0.785 0.684 1
0.392 0.916 1
0.986 1.057 1
1.535 1.097 1
0.677 0.95 1
0.736 0.726 1
1.184 0.899 1
0.696 0.999 1
0.648 0.853 1
1.039 0.515 1
0.866 0.766 1
0.886 0.93 1
0.895 0.809 1
1.275 0.787 1
0.839 0.752 1
1.055 1.488 1
0.401 1.504 1
0.716 0.973 1
0.926 1.079 1
0.871 0.916 1
1.156 1.3 1
0.992 1.221 1
0.772 0.921 1
0.743 1.441 1
0.981 1.495 1
0.651 0.943 1
1.076 0.695 1
1.244 1.212 1
0.761 0.763 1
1.018 1.27 1
1.263 0.924 1
1.024 1.081 1
1.267 1.365 1
1.11 1.041 1
1.47 1.127 1
1.063 0.348 1
0.675 1.111 1
1.436 0.707 1
1.065 0.512 1
0.473 1.309 1
0.718 1.228 1
0.494 0.063 1
1.076 0.916 1
0.676 0.737 1
1.197 0.953 1
1.007 0.914 1
0.312 0.515 1
1.552 1.342 1
1.059 0.902 1
1.046 1.066 1
1.345 0.93 1
1.622 1.292 1
0.902 0.926 1
1.073 0.917 1
0.863 0.734 1
0.893 0.967 1
0.607 0.966 1
0.786 0.623 1
1.103 1.137 1
1.068 1.072 1
0.786 0.94 1
0.124 0.57 1
0.186 1.081 1
0.603 1.037 1
1.497 0.873 1
1.227 0.839 1
0.517 1.084 1
0.9 0.922 1
1.484 0.955 1
1.003 1.075 1
0.745 1.109 1
1.109 1.817 1
0.992 0.84 1
0.351 1.016 1
1.561 1.011 1
1.268 1.412 1
1.023 1.249 1
0.883 1.076 1
1.378 0.986 1
1.121 0.996 1
1.355 1.59 1
0.271 1.398 1
1.297 0.848 1
0.762 0.959 1
1.112 0.697 1
0.833 0.655 1
1.118 0.803 1
1.096 0.888 1
0.893 0.841 1
1.28 0.738 1
1.233 0.56 1
1.199 0.955 1
0.602 0.805 1
0.854 0.83 1
1.169 1.129 1
0.827 0.784 1
0.865 0.365 1
0.665 0.785 1
1.121 1.359 1
1.303 0.729 1
1.096 0.918 1
0.932 1.406 1
1.542 1.219 1
0.161 1.86 2
-0.357 1.965 2
-0.418 2.345 2
-0.056 2.222 2
0.048 1.592 2
-0.278 2.085 2
-0.18 2.173 2
-0.125 1.989 2
0.106 2.412 2
-0.343 2.06 2
-0.037 2.255 2
0.431 1.713 2
0.427 1.622 2
0.375 1.824 2
-0.189 1.49 2
-0.762 2.125 2
0.35 1.926 2
0.203 1.693 2
-0.48 2.098 2
0.371 1.828 2
-0.172 1.763 2
0.084 1.796 2
-0.246 2.267 2
-0.088 2.221 2
0.295 2.201 2
-0.086 1.833 2
0.472 2.045 2
0.295 1.574 2
-0.161 1.816 2
0.081 2.056 2
-0.32 2.069 2
-0.0 2.088 2
0.071 2.051 2
-0.29 2.067 2
0.251 1.755 2
-0.248 1.578 2
0.206 2.112 2
0.174 1.897 2
-0.255 1.842 2
-0.027 2.437 2
-0.187 1.918 2
-0.161 1.729 2
-0.53 2.027 2
-0.039 1.767 2
0.196 2.218 2
-0.092 2.155 2
-0.134 2.473 2
0.287 1.842 2
-0.178 1.962 2
0.047 2.723 2
-0.13 2.184 2
0.064 1.999 2
-0.085 2.062 2
0.331 2.419 2
-0.363 2.578 2
-0.459 2.074 2
0.453 1.809 2
0.007 1.508 2
0.2 1.912 2
0.365 2.222 2
0.092 1.68 2
-0.094 1.813 2
-0.115 2.101 2
0.123 1.798 2
0.143 2.029 2
-0.505 1.931 2
0.045 1.733 2
0.118 2.705 2
0.046 1.611 2
0.416 1.969 2
0.138 3.048 2
-0.23 1.829 2
-0.433 1.685 2
0.198 2.165 2
-0.353 2.352 2
0.547 2.659 2
-0.399 1.718 2
-0.396 2.386 2
-0.128 2.345 2
-0.114 1.981 2
0.099 1.801 2
0.332 2.28 2
-0.253 1.854 2
-0.436 1.993 2
-0.644 1.5 2
-0.236 2.327 2
0.24 2.159 2
0.03 1.965 2
-0.239 1.216 2
0.157 1.835 2
-0.707 2.655 2
-0.515 2.022 2
0.211 1.723 2
-0.142 1.764 2
0.13 2.119 2
0.319 2.035 2
0.149 1.908 2
-0.394 2.585 2
0.422 2.488 2
-0.419 2.163 2
-0.179 1.871 2
-0.228 2.054 2
0.558 2.249 2
0.057 2.067 2
-0.527 2.102 2
-0.192 2.126 2
0.266 2.345 2
-0.202 2.37 2
0.041 1.759 2
0.641 1.882 2
-0.077 1.375 2
0.304 2.41 2
-0.026 1.808 2
0.226 2.305 2
-0.359 2.041 2
0.014 1.037 2
-0.221 2.442 2
0.041 1.983 2
0.379 1.484 2
0.057 1.835 2
-0.37 2.088 2
-0.045 2.163 2
-0.106 2.152 2
-0.333 2.012 2
-0.331 1.865 2
0.303 1.642 2
-0.04 2.468 2
-0.064 1.638 2
-0.538 2.611 2
-0.236 1.98 2
-0.199 2.401 2
0.583 2.281 2
-0.163 1.997 2
-0.114 2.254 2
0.146 2.412 2
-0.158 2.175 2
0.063 1.946 2
-0.079 2.023 2
-0.6 2.537 2
-0.004 1.558 2
-0.436 2.133 2
0.22 1.797 2
0.675 1.651 2
-0.195 2.555 2
0.233 2.107 2
-0.539 1.848 2
0.064 2.329 2
-0.154 1.631 2
0.18 1.325 2
0.061 1.83 2
0.196 1.889 2
-0.483 2.042 2
0.413 1.992 2
-0.163 2.321 2
0.547 1.634 2
0.531 2.05 2
0.184 1.479 2
-0.096 1.804 2
-0.096 1.815 2
0.353 2.252 2
-0.72 1.986 2
0.102 2.134 2
0.156 1.818 2
0.267 1.794 2
0.438 2.027 2
0.071 2.308 2
-0.187 2.302 2
0.141 1.979 2
0.319 1.698 2
-0.34 1.779 2
-0.151 2.224 2
-0.102 2.177 2
-0.186 2.162 2
-0.272 1.549 2
0.117 1.685 2
-0.352 2.158 2
0.072 2.08 2
0.017 1.894 2
-0.051 1.603 2
-0.22 2.179 2
0.488 2.007 2
0.193 2.272 2
0.328 2.821 2
