3000
-9.770175361456397,-10.123164904765424,2
-0.32220277960908833,-1.5650661099119627,1
-0.451249674066312,0.6289282153120912,1
1.2604867941963185,1.676390735516661,1
10.494589260988532,11.346228849366359,0
-8.562719531666264,-10.387265253053595,2
-9.423980062128514,-9.527466132989883,2
-11.602307768175784,-9.095181169265121,2
-10.982947491876665,-10.261047277514084,2
-0.9163894901500066,0.7341735123872084,1
8.547157978290512,11.61216628505212,0
0.7048452881356123,-1.1126258259823485,1
-9.820651655478095,-10.054253267489134,2
-1.8200762588517954,1.0499702373281912,1
9.091653606650343,10.918557182907728,0
-9.552309738947065,-9.392923120623173,2
-10.321425473884307,-10.69749988413201,2
-1.1646110046089768,-0.6621766501157237,1
-1.3375612794662648,0.3590509401990016,1
-0.7641187664570633,-0.7098005419121027,1
-10.491400137612754,-10.98644388814463,2
10.779295952565857,10.575667485248333,0
0.03515384226620259,0.91659652432376,1
10.879648520041473,10.873923462571346,0
9.112564823994317,9.71262405211708,0
-0.38041063464614144,-1.6648924367221936,1
8.669534438485877,8.799429369224146,0
-2.093113494522994,-0.9785757816293715,1
-0.23418597448090198,0.24566813697592949,1
11.441418117086105,10.291356145795593,0
10.809511791836236,8.836239203857653,0
9.049150217428322,9.971249273141709,0
0.29882950032960026,0.5358091890663705,1
2.2633354568544446,0.7101614499298076,1
-0.5760154585707343,0.8569396601992179,1
-9.661185173795856,-8.890584336962666,2
-10.418361531101612,-9.149895232994501,2
-7.755093449185415,-10.27392530489005,2
-0.4564805394694209,-0.0504534415257882,1
11.622487327423492,7.87329006081125,0
-0.4635105156644984,1.4381832964876575,1
-10.173096484089163,-10.448941851125065,2
-9.099713587683503,-10.609496711841807,2
9.75846843521317,10.379323813700337,0
0.17171030890380015,-1.2463092769124615,1
7.774053473052943,9.099186688909644,0
-9.916218335445825,-9.251666557953925,2
9.999414642642208,9.571542779037395,0
-9.867317707194267,-10.07156137478338,2
10.675093685297897,8.475429408674078,0
-9.286109602245176,-9.590259860121837,2
-1.7606634261716188,0.13078841033539043,1
-8.888082996148723,-10.83370451917276,2
9.838340935745666,9.293938135385625,0
-11.15321407154513,-10.595025807361871,2
-10.728554116671479,-10.439858065594034,2
10.879321605686265,9.599193441951162,0
-10.824834171123525,-11.62428563282992,2
-8.47775547511352,-9.150205556057841,2
-9.542245341198063,-10.168349825223006,2
0.45266952167819213,-0.05676109470049049,1
-1.9646347573182805,2.186871360202286,1
-9.748579022783845,-9.978975925928019,2
0.15153157038009632,0.668162341161035,1
-10.028529460856808,-8.423805406183583,2
-9.314259641082124,-12.801505489737012,2
-0.24001782220805026,-1.1640776948665992,1
0.4185758845526642,0.4230713891280516,1
0.012673794448926757,-1.5202153014267967,1
9.328081077094769,10.422946280575642,0
0.6903325313395826,2.6452313271467385,1
